REGION,TECHNOLOGY,YEAR,VALUE
REGION1,UKCOSTPH3,2037,0
REGION1,UKCOSTPH3,2038,0
REGION1,UKCOSTPH3,2039,0
REGION1,UKCOSTPH3,2040,0
REGION1,UKCOSTPH3,2041,0
REGION1,UKCOSTPH3,2042,0
REGION1,UKCOSTPH3,2043,0
REGION1,UKCOSTPH3,2044,0
REGION1,UKCOSTPH3,2045,0
REGION1,UKCOSTPH3,2046,0
REGION1,UKCOSTPH3,2047,0
REGION1,UKCOSTPH3,2048,0
REGION1,UKCOSTPH3,2049,0
REGION1,UKCOSTPH3,2050,0
REGION1,UKCOSTPH3,2051,0
REGION1,UKCOSTPH3,2052,0
REGION1,UKCOSTPH3,2053,0
REGION1,UKCOSTPH3,2054,0
REGION1,UKCOSTPH3,2055,0
REGION1,UKCOSTPH3,2056,0
REGION1,UKCOSTPH3,2057,0
REGION1,UKCOSTPH3,2058,0
REGION1,UKCOSTPH3,2059,0
REGION1,UKCOSTPH3,2060,0
REGION1,UKHFCHPH3,2015,0.41917
REGION1,UKHFCHPH3,2016,0.41917
REGION1,UKHFCHPH3,2017,0.41917
REGION1,UKHFCHPH3,2018,0.41917
REGION1,UKHFCHPH3,2019,0.41917
REGION1,UKHFCHPH3,2020,0.41417
REGION1,UKHFCHPH3,2021,0.3304
REGION1,UKHFCHPH3,2022,0.1236
REGION1,UKHFCHPH3,2023,0.03
REGION1,UKHFCHPH3,2024,0.021
REGION1,UKHFCHPH3,2025,0.021
REGION1,UKHFCHPH3,2026,0.021
REGION1,UKHFCHPH3,2027,0.021
REGION1,UKHFCHPH3,2028,0
REGION1,UKHFCHPH3,2029,0
REGION1,UKHFCHPH3,2030,0
REGION1,UKHFCHPH3,2031,0
REGION1,UKHFCHPH3,2032,0
REGION1,UKHFCHPH3,2033,0
REGION1,UKHFCHPH3,2034,0
REGION1,UKHFCHPH3,2035,0
REGION1,UKHFCHPH3,2036,0
REGION1,UKHFCHPH3,2037,0
REGION1,UKHFCHPH3,2038,0
REGION1,UKHFCHPH3,2039,0
REGION1,UKHFCHPH3,2040,0
REGION1,UKHFCHPH3,2041,0
REGION1,UKHFCHPH3,2042,0
REGION1,UKHFCHPH3,2043,0
REGION1,UKHFCHPH3,2044,0
REGION1,UKHFCHPH3,2045,0
REGION1,UKHFCHPH3,2046,0
REGION1,UKHFCHPH3,2047,0
REGION1,UKHFCHPH3,2048,0
REGION1,UKHFCHPH3,2049,0
REGION1,UKHFCHPH3,2050,0
REGION1,UKHFCHPH3,2051,0
REGION1,UKHFCHPH3,2052,0
REGION1,UKHFCHPH3,2053,0
REGION1,UKHFCHPH3,2054,0
REGION1,UKHFCHPH3,2055,0
REGION1,UKHFCHPH3,2056,0
REGION1,UKHFCHPH3,2057,0
REGION1,UKHFCHPH3,2058,0
REGION1,UKHFCHPH3,2059,0
REGION1,UKHFCHPH3,2060,0
REGION1,UKHFGCPH3,2015,1.8401
REGION1,UKHFGCPH3,2016,1.8401
REGION1,UKHFGCPH3,2017,1.8401
REGION1,UKHFGCPH3,2018,1.8401
REGION1,UKHFGCPH3,2019,1.8401
REGION1,UKHFGCPH3,2020,1.8401
REGION1,UKHFGCPH3,2021,1.234
REGION1,UKHFGCPH3,2022,0.2545
REGION1,UKHFGCPH3,2023,0.225
REGION1,UKHFGCPH3,2024,0.085
REGION1,UKHFGCPH3,2025,0.085
REGION1,UKHFGCPH3,2026,0.085
REGION1,UKHFGCPH3,2027,0.085
REGION1,UKHFGCPH3,2028,0.085
REGION1,UKHFGCPH3,2029,0.08
REGION1,UKHFGCPH3,2030,0.08
REGION1,UKHFGCPH3,2031,0.08
REGION1,UKHFGCPH3,2032,0.08
REGION1,UKHFGCPH3,2033,0.08
REGION1,UKHFGCPH3,2034,0
REGION1,UKHFGCPH3,2035,0
REGION1,UKHFGCPH3,2036,0
REGION1,UKHFGCPH3,2037,0
REGION1,UKHFGCPH3,2038,0
REGION1,UKHFGCPH3,2039,0
REGION1,UKHFGCPH3,2040,0
REGION1,UKHFGCPH3,2041,0
REGION1,UKHFGCPH3,2042,0
REGION1,UKHFGCPH3,2043,0
REGION1,UKHFGCPH3,2044,0
REGION1,UKHFGCPH3,2045,0
REGION1,UKHFGCPH3,2046,0
REGION1,UKHFGCPH3,2047,0
REGION1,UKHFGCPH3,2048,0
REGION1,UKHFGCPH3,2049,0
REGION1,UKHFGCPH3,2050,0
REGION1,UKHFGCPH3,2051,0
REGION1,UKHFGCPH3,2052,0
REGION1,UKHFGCPH3,2053,0
REGION1,UKHFGCPH3,2054,0
REGION1,UKHFGCPH3,2055,0
REGION1,UKHFGCPH3,2056,0
REGION1,UKHFGCPH3,2057,0
REGION1,UKHFGCPH3,2058,0
REGION1,UKHFGCPH3,2059,0
REGION1,UKHFGCPH3,2060,0
REGION1,UKHFHPPH2,2015,0.963271
REGION1,UKHFHPPH2,2016,0.963271
REGION1,UKHFHPPH2,2017,0.963271
REGION1,UKHFHPPH2,2018,0.963271
REGION1,UKHFHPPH2,2019,0.963271
REGION1,UKHFHPPH2,2020,0.942871
REGION1,UKHFHPPH2,2021,0.922955
REGION1,UKHFHPPH2,2022,0.909555
REGION1,UKHFHPPH2,2023,0.759851
REGION1,UKHFHPPH2,2024,0.571622
REGION1,UKHFHPPH2,2025,0.26266
REGION1,UKHFHPPH2,2026,0.26266
REGION1,UKHFHPPH2,2027,0.26266
REGION1,UKHFHPPH2,2028,0.2625
REGION1,UKHFHPPH2,2029,0.257
REGION1,UKHFHPPH2,2030,0.2348
REGION1,UKHFHPPH2,2031,0.2075
REGION1,UKHFHPPH2,2032,0.1015
REGION1,UKHFHPPH2,2033,0.02
REGION1,UKHFHPPH2,2034,0.02
REGION1,UKHFHPPH2,2035,0
REGION1,UKHFHPPH2,2036,0
REGION1,UKHFHPPH2,2037,0
REGION1,UKHFHPPH2,2038,0
REGION1,UKHFHPPH2,2039,0
REGION1,UKHFHPPH2,2040,0
REGION1,UKHFHPPH2,2041,0
REGION1,UKHFHPPH2,2042,0
REGION1,UKHFHPPH2,2043,0
REGION1,UKHFHPPH2,2044,0
REGION1,UKHFHPPH2,2045,0
REGION1,UKHFHPPH2,2046,0
REGION1,UKHFHPPH2,2047,0
REGION1,UKHFHPPH2,2048,0
REGION1,UKHFHPPH2,2049,0
REGION1,UKHFHPPH2,2050,0
REGION1,UKHFHPPH2,2051,0
REGION1,UKHFHPPH2,2052,0
REGION1,UKHFHPPH2,2053,0
REGION1,UKHFHPPH2,2054,0
REGION1,UKHFHPPH2,2055,0
REGION1,UKHFHPPH2,2056,0
REGION1,UKHFHPPH2,2057,0
REGION1,UKHFHPPH2,2058,0
REGION1,UKHFHPPH2,2059,0
REGION1,UKHFHPPH2,2060,0
REGION1,UKHFSTPH2,2015,0.41458
REGION1,UKHFSTPH2,2016,0.41458
REGION1,UKHFSTPH2,2017,0.41458
REGION1,UKHFSTPH2,2018,0.41458
REGION1,UKHFSTPH2,2019,0.41458
REGION1,UKHFSTPH2,2020,0.41458
REGION1,UKHFSTPH2,2021,0.04458
REGION1,UKHFSTPH2,2022,0.03458
REGION1,UKHFSTPH2,2023,0.01
REGION1,UKHFSTPH2,2024,0.01
REGION1,UKHFSTPH2,2025,0.01
REGION1,UKHFSTPH2,2026,0.01
REGION1,UKHFSTPH2,2027,0.01
REGION1,UKHFSTPH2,2028,0.01
REGION1,UKHFSTPH2,2029,0.01
REGION1,UKHFSTPH2,2030,0
REGION1,UKHFSTPH2,2031,0
REGION1,UKHFSTPH2,2032,0
REGION1,UKHFSTPH2,2033,0
REGION1,UKHFSTPH2,2034,0
REGION1,UKHFSTPH2,2035,0
REGION1,UKHFSTPH2,2036,0
REGION1,UKHFSTPH2,2037,0
REGION1,UKHFSTPH2,2038,0
REGION1,UKHFSTPH2,2039,0
REGION1,UKHFSTPH2,2040,0
REGION1,UKHFSTPH2,2041,0
REGION1,UKHFSTPH2,2042,0
REGION1,UKHFSTPH2,2043,0
REGION1,UKHFSTPH2,2044,0
REGION1,UKHFSTPH2,2045,0
REGION1,UKHFSTPH2,2046,0
REGION1,UKHFSTPH2,2047,0
REGION1,UKHFSTPH2,2048,0
REGION1,UKHFSTPH2,2049,0
REGION1,UKHFSTPH2,2050,0
REGION1,UKHFSTPH2,2051,0
REGION1,UKHFSTPH2,2052,0
REGION1,UKHFSTPH2,2053,0
REGION1,UKHFSTPH2,2054,0
REGION1,UKHFSTPH2,2055,0
REGION1,UKHFSTPH2,2056,0
REGION1,UKHFSTPH2,2057,0
REGION1,UKHFSTPH2,2058,0
REGION1,UKHFSTPH2,2059,0
REGION1,UKHFSTPH2,2060,0
REGION1,UKHYDMPH1,2015,0.394389
REGION1,UKHYDMPH1,2016,0.394266
REGION1,UKHYDMPH1,2017,0.377074
REGION1,UKHYDMPH1,2018,0.329667
REGION1,UKHYDMPH1,2019,0.329667
REGION1,UKHYDMPH1,2020,0.329667
REGION1,UKHYDMPH1,2021,0.329667
REGION1,UKHYDMPH1,2022,0.329667
REGION1,UKHYDMPH1,2023,0.329667
REGION1,UKHYDMPH1,2024,0.329667
REGION1,UKHYDMPH1,2025,0.329667
REGION1,UKHYDMPH1,2026,0.329567
REGION1,UKHYDMPH1,2027,0.329567
REGION1,UKHYDMPH1,2028,0.329567
REGION1,UKHYDMPH1,2029,0.313567
REGION1,UKHYDMPH1,2030,0.290242
REGION1,UKHYDMPH1,2031,0.288942
REGION1,UKHYDMPH1,2032,0.281792
REGION1,UKHYDMPH1,2033,0.281632
REGION1,UKHYDMPH1,2034,0.280324
REGION1,UKHYDMPH1,2035,0.279854
REGION1,UKHYDMPH1,2036,0.263368
REGION1,UKHYDMPH1,2037,0.248078
REGION1,UKHYDMPH1,2038,0.243978
REGION1,UKHYDMPH1,2039,0.212478
REGION1,UKHYDMPH1,2040,0.211158
REGION1,UKHYDMPH1,2041,0.202158
REGION1,UKHYDMPH1,2042,0.199958
REGION1,UKHYDMPH1,2043,0.197283
REGION1,UKHYDMPH1,2044,0.197283
REGION1,UKHYDMPH1,2045,0.197283
REGION1,UKHYDMPH1,2046,0.197283
REGION1,UKHYDMPH1,2047,0.196783
REGION1,UKHYDMPH1,2048,0.196633
REGION1,UKHYDMPH1,2049,0.196633
REGION1,UKHYDMPH1,2050,0.196604
REGION1,UKHYDMPH1,2051,0.196604
REGION1,UKHYDMPH1,2052,0.196604
REGION1,UKHYDMPH1,2053,0.196604
REGION1,UKHYDMPH1,2054,0.196604
REGION1,UKHYDMPH1,2055,0.182888
REGION1,UKHYDMPH1,2056,0.182888
REGION1,UKHYDMPH1,2057,0.182855
REGION1,UKHYDMPH1,2058,0.182855
REGION1,UKHYDMPH1,2059,0.18271
REGION1,UKHYDMPH1,2060,0.18271
REGION1,UKHYDMPH2,2015,1.33395
REGION1,UKHYDMPH2,2016,1.33395
REGION1,UKHYDMPH2,2017,1.33395
REGION1,UKHYDMPH2,2018,1.14095
REGION1,UKHYDMPH2,2019,1.14095
REGION1,UKHYDMPH2,2020,1.14095
REGION1,UKHYDMPH2,2021,1.14095
REGION1,UKHYDMPH2,2022,1.14095
REGION1,UKHYDMPH2,2023,1.14095
REGION1,UKHYDMPH2,2024,1.14095
REGION1,UKHYDMPH2,2025,1.14095
REGION1,UKHYDMPH2,2026,1.14095
REGION1,UKHYDMPH2,2027,1.14095
REGION1,UKHYDMPH2,2028,1.14095
REGION1,UKHYDMPH2,2029,1.01375
REGION1,UKHYDMPH2,2030,0.68825
REGION1,UKHYDMPH2,2031,0.65825
REGION1,UKHYDMPH2,2032,0.60025
REGION1,UKHYDMPH2,2033,0.60025
REGION1,UKHYDMPH2,2034,0.60025
REGION1,UKHYDMPH2,2035,0.58025
REGION1,UKHYDMPH2,2036,0.56025
REGION1,UKHYDMPH2,2037,0.43525
REGION1,UKHYDMPH2,2038,0.43525
REGION1,UKHYDMPH2,2039,0.43525
REGION1,UKHYDMPH2,2040,0.43525
REGION1,UKHYDMPH2,2041,0.39625
REGION1,UKHYDMPH2,2042,0.26475
REGION1,UKHYDMPH2,2043,0.22775
REGION1,UKHYDMPH2,2044,0.22775
REGION1,UKHYDMPH2,2045,0.22775
REGION1,UKHYDMPH2,2046,0.22775
REGION1,UKHYDMPH2,2047,0.22775
REGION1,UKHYDMPH2,2048,0.22775
REGION1,UKHYDMPH2,2049,0.22775
REGION1,UKHYDMPH2,2050,0.22775
REGION1,UKHYDMPH2,2051,0.22775
REGION1,UKHYDMPH2,2052,0.22775
REGION1,UKHYDMPH2,2053,0.22775
REGION1,UKHYDMPH2,2054,0.22775
REGION1,UKHYDMPH2,2055,0.22775
REGION1,UKHYDMPH2,2056,0.22775
REGION1,UKHYDMPH2,2057,0.22775
REGION1,UKHYDMPH2,2058,0.22775
REGION1,UKHYDMPH2,2059,0.22775
REGION1,UKHYDMPH2,2060,0.22775
REGION1,UKHYDSPH2,2015,0.36
REGION1,UKHYDSPH2,2016,0.36
REGION1,UKHYDSPH2,2017,0.36
REGION1,UKHYDSPH2,2018,0.36
REGION1,UKHYDSPH2,2019,0.36
REGION1,UKHYDSPH2,2020,0.36
REGION1,UKHYDSPH2,2021,0.36
REGION1,UKHYDSPH2,2022,0.36
REGION1,UKHYDSPH2,2023,0.36
REGION1,UKHYDSPH2,2024,0.36
REGION1,UKHYDSPH2,2025,0.36
REGION1,UKHYDSPH2,2026,0.36
REGION1,UKHYDSPH2,2027,0.36
REGION1,UKHYDSPH2,2028,0.36
REGION1,UKHYDSPH2,2029,0.36
REGION1,UKHYDSPH2,2030,0.36
REGION1,UKHYDSPH2,2031,0.36
REGION1,UKHYDSPH2,2032,0.36
REGION1,UKHYDSPH2,2033,0.36
REGION1,UKHYDSPH2,2034,0.36
REGION1,UKHYDSPH2,2035,0.36
REGION1,UKHYDSPH2,2036,0.36
REGION1,UKHYDSPH2,2037,0.36
REGION1,UKHYDSPH2,2038,0.36
REGION1,UKHYDSPH2,2039,0.36
REGION1,UKHYDSPH2,2040,0.36
REGION1,UKHYDSPH2,2041,0.27
REGION1,UKHYDSPH2,2042,0.09
REGION1,UKHYDSPH2,2043,0
REGION1,UKHYDSPH2,2044,0
REGION1,UKHYDSPH2,2045,0
REGION1,UKHYDSPH2,2046,0
REGION1,UKHYDSPH2,2047,0
REGION1,UKHYDSPH2,2048,0
REGION1,UKHYDSPH2,2049,0
REGION1,UKHYDSPH2,2050,0
REGION1,UKHYDSPH2,2051,0
REGION1,UKHYDSPH2,2052,0
REGION1,UKHYDSPH2,2053,0
REGION1,UKHYDSPH2,2054,0
REGION1,UKHYDSPH2,2055,0
REGION1,UKHYDSPH2,2056,0
REGION1,UKHYDSPH2,2057,0
REGION1,UKHYDSPH2,2058,0
REGION1,UKHYDSPH2,2059,0
REGION1,UKHYDSPH2,2060,0
REGION1,UKHYDSPH3,2015,2.63
REGION1,UKHYDSPH3,2016,2.63
REGION1,UKHYDSPH3,2017,2.63
REGION1,UKHYDSPH3,2018,2.63
REGION1,UKHYDSPH3,2019,2.63
REGION1,UKHYDSPH3,2020,2.63
REGION1,UKHYDSPH3,2021,2.63
REGION1,UKHYDSPH3,2022,2.63
REGION1,UKHYDSPH3,2023,2.63
REGION1,UKHYDSPH3,2024,2.63
REGION1,UKHYDSPH3,2025,2.63
REGION1,UKHYDSPH3,2026,2.63
REGION1,UKHYDSPH3,2027,2.63
REGION1,UKHYDSPH3,2028,2.63
REGION1,UKHYDSPH3,2029,2.63
REGION1,UKHYDSPH3,2030,2.63
REGION1,UKHYDSPH3,2031,2.63
REGION1,UKHYDSPH3,2032,2.63
REGION1,UKHYDSPH3,2033,2.63
REGION1,UKHYDSPH3,2034,2.63
REGION1,UKHYDSPH3,2035,2.63
REGION1,UKHYDSPH3,2036,2.63
REGION1,UKHYDSPH3,2037,2.63
REGION1,UKHYDSPH3,2038,2.63
REGION1,UKHYDSPH3,2039,2.63
REGION1,UKHYDSPH3,2040,2.63
REGION1,UKHYDSPH3,2041,2.63
REGION1,UKHYDSPH3,2042,2.63
REGION1,UKHYDSPH3,2043,2.63
REGION1,UKHYDSPH3,2044,2.41
REGION1,UKHYDSPH3,2045,2.19
REGION1,UKHYDSPH3,2046,2.19
REGION1,UKHYDSPH3,2047,2.19
REGION1,UKHYDSPH3,2048,2.19
REGION1,UKHYDSPH3,2049,2.19
REGION1,UKHYDSPH3,2050,2.19
REGION1,UKHYDSPH3,2051,2.19
REGION1,UKHYDSPH3,2052,2.19
REGION1,UKHYDSPH3,2053,2.19
REGION1,UKHYDSPH3,2054,2.19
REGION1,UKHYDSPH3,2055,1.89
REGION1,UKHYDSPH3,2056,1.89
REGION1,UKHYDSPH3,2057,1.89
REGION1,UKHYDSPH3,2058,1.89
REGION1,UKHYDSPH3,2059,1.89
REGION1,UKHYDSPH3,2060,1.89
REGION1,UKNGCCPH2,2015,26.39739
REGION1,UKNGCCPH2,2016,26.39739
REGION1,UKNGCCPH2,2017,26.39739
REGION1,UKNGCCPH2,2018,26.39739
REGION1,UKNGCCPH2,2019,26.39739
REGION1,UKNGCCPH2,2020,26.39739
REGION1,UKNGCCPH2,2021,26.39739
REGION1,UKNGCCPH2,2022,26.39739
REGION1,UKNGCCPH2,2023,24.89384
REGION1,UKNGCCPH2,2024,23.5435
REGION1,UKNGCCPH2,2025,22.3905
REGION1,UKNGCCPH2,2026,18.9985
REGION1,UKNGCCPH2,2027,18.2015
REGION1,UKNGCCPH2,2028,16.6375
REGION1,UKNGCCPH2,2029,15.6615
REGION1,UKNGCCPH2,2030,13.184
REGION1,UKNGCCPH2,2031,11.772
REGION1,UKNGCCPH2,2032,10.738
REGION1,UKNGCCPH2,2033,9.878
REGION1,UKNGCCPH2,2034,8.86
REGION1,UKNGCCPH2,2035,8.61
REGION1,UKNGCCPH2,2036,8.61
REGION1,UKNGCCPH2,2037,8.61
REGION1,UKNGCCPH2,2038,8.61
REGION1,UKNGCCPH2,2039,7.81
REGION1,UKNGCCPH2,2040,4.714
REGION1,UKNGCCPH2,2041,3.439
REGION1,UKNGCCPH2,2042,0.469
REGION1,UKNGCCPH2,2043,0.034
REGION1,UKNGCCPH2,2044,0.034
REGION1,UKNGCCPH2,2045,0
REGION1,UKNGCCPH2,2046,0
REGION1,UKNGCCPH2,2047,0
REGION1,UKNGCCPH2,2048,0
REGION1,UKNGCCPH2,2049,0
REGION1,UKNGCCPH2,2050,0
REGION1,UKNGCCPH2,2051,0
REGION1,UKNGCCPH2,2052,0
REGION1,UKNGCCPH2,2053,0
REGION1,UKNGCCPH2,2054,0
REGION1,UKNGCCPH2,2055,0
REGION1,UKNGCCPH2,2056,0
REGION1,UKNGCCPH2,2057,0
REGION1,UKNGCCPH2,2058,0
REGION1,UKNGCCPH2,2059,0
REGION1,UKNGCCPH2,2060,0
REGION1,UKNGCHPH3,2015,1.706249
REGION1,UKNGCHPH3,2016,1.706249
REGION1,UKNGCHPH3,2017,1.706249
REGION1,UKNGCHPH3,2018,1.706249
REGION1,UKNGCHPH3,2019,1.706249
REGION1,UKNGCHPH3,2020,1.690449
REGION1,UKNGCHPH3,2021,1.653449
REGION1,UKNGCHPH3,2022,1.558049
REGION1,UKNGCHPH3,2023,1.363739
REGION1,UKNGCHPH3,2024,0.661139
REGION1,UKNGCHPH3,2025,0.608839
REGION1,UKNGCHPH3,2026,0.400886
REGION1,UKNGCHPH3,2027,0.357806
REGION1,UKNGCHPH3,2028,0.224656
REGION1,UKNGCHPH3,2029,0.19104
REGION1,UKNGCHPH3,2030,0.09754
REGION1,UKNGCHPH3,2031,0.09754
REGION1,UKNGCHPH3,2032,0.09754
REGION1,UKNGCHPH3,2033,0.0405
REGION1,UKNGCHPH3,2034,0.0353
REGION1,UKNGCHPH3,2035,0.0053
REGION1,UKNGCHPH3,2036,0
REGION1,UKNGCHPH3,2037,0
REGION1,UKNGCHPH3,2038,0
REGION1,UKNGCHPH3,2039,0
REGION1,UKNGCHPH3,2040,0
REGION1,UKNGCHPH3,2041,0
REGION1,UKNGCHPH3,2042,0
REGION1,UKNGCHPH3,2043,0
REGION1,UKNGCHPH3,2044,0
REGION1,UKNGCHPH3,2045,0
REGION1,UKNGCHPH3,2046,0
REGION1,UKNGCHPH3,2047,0
REGION1,UKNGCHPH3,2048,0
REGION1,UKNGCHPH3,2049,0
REGION1,UKNGCHPH3,2050,0
REGION1,UKNGCHPH3,2051,0
REGION1,UKNGCHPH3,2052,0
REGION1,UKNGCHPH3,2053,0
REGION1,UKNGCHPH3,2054,0
REGION1,UKNGCHPH3,2055,0
REGION1,UKNGCHPH3,2056,0
REGION1,UKNGCHPH3,2057,0
REGION1,UKNGCHPH3,2058,0
REGION1,UKNGCHPH3,2059,0
REGION1,UKNGCHPH3,2060,0
REGION1,UKNGFCFH1,2015,0.001167
REGION1,UKNGFCFH1,2016,0.001167
REGION1,UKNGFCFH1,2017,0.001167
REGION1,UKNGFCFH1,2018,0.001167
REGION1,UKNGFCFH1,2019,0.001167
REGION1,UKNGFCFH1,2020,0.001167
REGION1,UKNGFCFH1,2021,0.001167
REGION1,UKNGFCFH1,2022,0.001167
REGION1,UKNGFCFH1,2023,0.001167
REGION1,UKNGFCFH1,2024,0.00096
REGION1,UKNGFCFH1,2025,0
REGION1,UKNGFCFH1,2026,0
REGION1,UKNGFCFH1,2027,0
REGION1,UKNGFCFH1,2028,0
REGION1,UKNGFCFH1,2029,0
REGION1,UKNGFCFH1,2030,0
REGION1,UKNGFCFH1,2031,0
REGION1,UKNGFCFH1,2032,0
REGION1,UKNGFCFH1,2033,0
REGION1,UKNGFCFH1,2034,0
REGION1,UKNGFCFH1,2035,0
REGION1,UKNGFCFH1,2036,0
REGION1,UKNGFCFH1,2037,0
REGION1,UKNGFCFH1,2038,0
REGION1,UKNGFCFH1,2039,0
REGION1,UKNGFCFH1,2040,0
REGION1,UKNGFCFH1,2041,0
REGION1,UKNGFCFH1,2042,0
REGION1,UKNGFCFH1,2043,0
REGION1,UKNGFCFH1,2044,0
REGION1,UKNGFCFH1,2045,0
REGION1,UKNGFCFH1,2046,0
REGION1,UKNGFCFH1,2047,0
REGION1,UKNGFCFH1,2048,0
REGION1,UKNGFCFH1,2049,0
REGION1,UKNGFCFH1,2050,0
REGION1,UKNGFCFH1,2051,0
REGION1,UKNGFCFH1,2052,0
REGION1,UKNGFCFH1,2053,0
REGION1,UKNGFCFH1,2054,0
REGION1,UKNGFCFH1,2055,0
REGION1,UKNGFCFH1,2056,0
REGION1,UKNGFCFH1,2057,0
REGION1,UKNGFCFH1,2058,0
REGION1,UKNGFCFH1,2059,0
REGION1,UKNGFCFH1,2060,0
REGION1,UKNGGCPH2,2015,0.70617
REGION1,UKNGGCPH2,2016,0.70617
REGION1,UKNGGCPH2,2017,0.70617
REGION1,UKNGGCPH2,2018,0.70617
REGION1,UKNGGCPH2,2019,0.70617
REGION1,UKNGGCPH2,2020,0.70617
REGION1,UKNGGCPH2,2021,0.57617
REGION1,UKNGGCPH2,2022,0.55537
REGION1,UKNGGCPH2,2023,0.51624
REGION1,UKNGGCPH2,2024,0.1962
REGION1,UKNGGCPH2,2025,0.1962
REGION1,UKNGGCPH2,2026,0.1512
REGION1,UKNGGCPH2,2027,0.1512
REGION1,UKNGGCPH2,2028,0.0171
REGION1,UKNGGCPH2,2029,0.0171
REGION1,UKNGGCPH2,2030,0.0171
REGION1,UKNGGCPH2,2031,0.0001
REGION1,UKNGGCPH2,2032,0.0001
REGION1,UKNGGCPH2,2033,0.0001
REGION1,UKNGGCPH2,2034,0.0001
REGION1,UKNGGCPH2,2035,0.0001
REGION1,UKNGGCPH2,2036,0.0001
REGION1,UKNGGCPH2,2037,0.0001
REGION1,UKNGGCPH2,2038,0.0001
REGION1,UKNGGCPH2,2039,0
REGION1,UKNGGCPH2,2040,0
REGION1,UKNGGCPH2,2041,0
REGION1,UKNGGCPH2,2042,0
REGION1,UKNGGCPH2,2043,0
REGION1,UKNGGCPH2,2044,0
REGION1,UKNGGCPH2,2045,0
REGION1,UKNGGCPH2,2046,0
REGION1,UKNGGCPH2,2047,0
REGION1,UKNGGCPH2,2048,0
REGION1,UKNGGCPH2,2049,0
REGION1,UKNGGCPH2,2050,0
REGION1,UKNGGCPH2,2051,0
REGION1,UKNGGCPH2,2052,0
REGION1,UKNGGCPH2,2053,0
REGION1,UKNGGCPH2,2054,0
REGION1,UKNGGCPH2,2055,0
REGION1,UKNGGCPH2,2056,0
REGION1,UKNGGCPH2,2057,0
REGION1,UKNGGCPH2,2058,0
REGION1,UKNGGCPH2,2059,0
REGION1,UKNGGCPH2,2060,0
REGION1,UKNGHPPH2,2015,1.313137
REGION1,UKNGHPPH2,2016,1.313137
REGION1,UKNGHPPH2,2017,1.313137
REGION1,UKNGHPPH2,2018,1.313137
REGION1,UKNGHPPH2,2019,1.313137
REGION1,UKNGHPPH2,2020,1.313137
REGION1,UKNGHPPH2,2021,1.313137
REGION1,UKNGHPPH2,2022,1.313137
REGION1,UKNGHPPH2,2023,1.172898
REGION1,UKNGHPPH2,2024,0.346063
REGION1,UKNGHPPH2,2025,0.191759
REGION1,UKNGHPPH2,2026,0.187737
REGION1,UKNGHPPH2,2027,0.174583
REGION1,UKNGHPPH2,2028,0.158386
REGION1,UKNGHPPH2,2029,0.116807
REGION1,UKNGHPPH2,2030,0.089901
REGION1,UKNGHPPH2,2031,0.064422
REGION1,UKNGHPPH2,2032,0.044726
REGION1,UKNGHPPH2,2033,0.032791
REGION1,UKNGHPPH2,2034,0.01396
REGION1,UKNGHPPH2,2035,0
REGION1,UKNGHPPH2,2036,0
REGION1,UKNGHPPH2,2037,0
REGION1,UKNGHPPH2,2038,0
REGION1,UKNGHPPH2,2039,0
REGION1,UKNGHPPH2,2040,0
REGION1,UKNGHPPH2,2041,0
REGION1,UKNGHPPH2,2042,0
REGION1,UKNGHPPH2,2043,0
REGION1,UKNGHPPH2,2044,0
REGION1,UKNGHPPH2,2045,0
REGION1,UKNGHPPH2,2046,0
REGION1,UKNGHPPH2,2047,0
REGION1,UKNGHPPH2,2048,0
REGION1,UKNGHPPH2,2049,0
REGION1,UKNGHPPH2,2050,0
REGION1,UKNGHPPH2,2051,0
REGION1,UKNGHPPH2,2052,0
REGION1,UKNGHPPH2,2053,0
REGION1,UKNGHPPH2,2054,0
REGION1,UKNGHPPH2,2055,0
REGION1,UKNGHPPH2,2056,0
REGION1,UKNGHPPH2,2057,0
REGION1,UKNGHPPH2,2058,0
REGION1,UKNGHPPH2,2059,0
REGION1,UKNGHPPH2,2060,0
REGION1,UKNGSTPH2,2015,1.96307
REGION1,UKNGSTPH2,2016,1.96307
REGION1,UKNGSTPH2,2017,1.96307
REGION1,UKNGSTPH2,2018,1.96307
REGION1,UKNGSTPH2,2019,1.96307
REGION1,UKNGSTPH2,2020,1.96307
REGION1,UKNGSTPH2,2021,1.96307
REGION1,UKNGSTPH2,2022,0.04307
REGION1,UKNGSTPH2,2023,0.0415
REGION1,UKNGSTPH2,2024,0.0415
REGION1,UKNGSTPH2,2025,0.0415
REGION1,UKNGSTPH2,2026,0.0415
REGION1,UKNGSTPH2,2027,0.0415
REGION1,UKNGSTPH2,2028,0.0415
REGION1,UKNGSTPH2,2029,0.0415
REGION1,UKNGSTPH2,2030,0.0415
REGION1,UKNGSTPH2,2031,0.0415
REGION1,UKNGSTPH2,2032,0.0415
REGION1,UKNGSTPH2,2033,0.0415
REGION1,UKNGSTPH2,2034,0.0415
REGION1,UKNGSTPH2,2035,0.0415
REGION1,UKNGSTPH2,2036,0.0415
REGION1,UKNGSTPH2,2037,0.0415
REGION1,UKNGSTPH2,2038,0.0415
REGION1,UKNGSTPH2,2039,0.0392
REGION1,UKNGSTPH2,2040,0.0392
REGION1,UKNGSTPH2,2041,0.0382
