REGION,FUEL,YEAR,VALUE
REGION1,ESHS,2034,319.85591
REGION1,ESHS,2035,319.811149
REGION1,ESHS,2036,319.766388
REGION1,ESHS,2037,319.721627
REGION1,ESHS,2038,319.676866
REGION1,ESHS,2039,319.632105
REGION1,ESHS,2040,319.587344
REGION1,ESHS,2041,319.542583
REGION1,ESHS,2042,319.497822
REGION1,ESHS,2043,319.453061
REGION1,ESHS,2044,319.4083
REGION1,ESHS,2045,319.363538
REGION1,ESHS,2046,319.318777
REGION1,ESHS,2047,319.274016
REGION1,ESHS,2048,319.229255
REGION1,ESHS,2049,319.184494
REGION1,ESHS,2050,319.139733
REGION1,ESHS,2051,319.094972
REGION1,ESHS,2052,319.050211
REGION1,ESHS,2053,319.00545
REGION1,ESHS,2054,318.960689
REGION1,ESHS,2055,318.915928
REGION1,ESHS,2056,318.871167
REGION1,ESHS,2057,318.826406
REGION1,ESHS,2058,318.781645
REGION1,ESHS,2059,318.736884
REGION1,ESHS,2060,318.692123
REGION1,ESHP,2015,397.463857
REGION1,ESHP,2016,399.094178
REGION1,ESHP,2017,400.724498
REGION1,ESHP,2018,402.354819
REGION1,ESHP,2019,403.98514
REGION1,ESHP,2020,405.61546
REGION1,ESHP,2021,409.139865
REGION1,ESHP,2022,412.664269
REGION1,ESHP,2023,416.188673
REGION1,ESHP,2024,419.713078
REGION1,ESHP,2025,423.237482
REGION1,ESHP,2026,426.761887
REGION1,ESHP,2027,430.286291
REGION1,ESHP,2028,433.810695
REGION1,ESHP,2029,437.3351
REGION1,ESHP,2030,440.859504
REGION1,ESHP,2031,444.383908
REGION1,ESHP,2032,447.908313
REGION1,ESHP,2033,451.432717
REGION1,ESHP,2034,454.957122
REGION1,ESHP,2035,458.481526
REGION1,ESHP,2036,462.00593
REGION1,ESHP,2037,465.530335
REGION1,ESHP,2038,469.054739
REGION1,ESHP,2039,472.579144
REGION1,ESHP,2040,476.103548
REGION1,ESHP,2041,479.627952
REGION1,ESHP,2042,483.152357
REGION1,ESHP,2043,486.676761
REGION1,ESHP,2044,490.201165
REGION1,ESHP,2045,493.72557
REGION1,ESHP,2046,497.249974
REGION1,ESHP,2047,500.774379
REGION1,ESHP,2048,504.298783
REGION1,ESHP,2049,507.823187
REGION1,ESHP,2050,511.347592
REGION1,ESHP,2051,514.871996
REGION1,ESHP,2052,518.3964
REGION1,ESHP,2053,521.920805
REGION1,ESHP,2054,525.445209
REGION1,ESHP,2055,528.969614
REGION1,ESHP,2056,532.494018
REGION1,ESHP,2057,536.018422
REGION1,ESHP,2058,539.542827
REGION1,ESHP,2059,543.067231
REGION1,ESHP,2060,546.591635
REGION1,ESCP,2015,132.198929
REGION1,ESCP,2016,127.397024
REGION1,ESCP,2017,122.595118
REGION1,ESCP,2018,117.793213
REGION1,ESCP,2019,112.991307
REGION1,ESCP,2020,108.189402
REGION1,ESCP,2021,108.355584
REGION1,ESCP,2022,108.521765
REGION1,ESCP,2023,108.687947
REGION1,ESCP,2024,108.854129
REGION1,ESCP,2025,109.020311
REGION1,ESCP,2026,109.186492
REGION1,ESCP,2027,109.352674
REGION1,ESCP,2028,109.518856
REGION1,ESCP,2029,109.685038
REGION1,ESCP,2030,109.85122
REGION1,ESCP,2031,110.017401
REGION1,ESCP,2032,110.183583
REGION1,ESCP,2033,110.349765
REGION1,ESCP,2034,110.515947
REGION1,ESCP,2035,110.682129
REGION1,ESCP,2036,110.84831
REGION1,ESCP,2037,111.014492
REGION1,ESCP,2038,111.180674
REGION1,ESCP,2039,111.346856
REGION1,ESCP,2040,111.513037
REGION1,ESCP,2041,111.679219
REGION1,ESCP,2042,111.845401
REGION1,ESCP,2043,112.011583
REGION1,ESCP,2044,112.177765
REGION1,ESCP,2045,112.343946
REGION1,ESCP,2046,112.510128
REGION1,ESCP,2047,112.67631
REGION1,ESCP,2048,112.842492
REGION1,ESCP,2049,113.008674
REGION1,ESCP,2050,113.174855
REGION1,ESCP,2051,113.341037
REGION1,ESCP,2052,113.507219
REGION1,ESCP,2053,113.673401
REGION1,ESCP,2054,113.839582
REGION1,ESCP,2055,114.005764
REGION1,ESCP,2056,114.171946
REGION1,ESCP,2057,114.338128
REGION1,ESCP,2058,114.50431
REGION1,ESCP,2059,114.670491
REGION1,ESCP,2060,114.836673
REGION1,ESCS,2015,275.30983
REGION1,ESCS,2016,278.803147
REGION1,ESCS,2017,282.296464
REGION1,ESCS,2018,285.789782
REGION1,ESCS,2019,289.283099
REGION1,ESCS,2020,292.776416
REGION1,ESCS,2021,293.344969
REGION1,ESCS,2022,293.913522
REGION1,ESCS,2023,294.482075
REGION1,ESCS,2024,295.050629
REGION1,ESCS,2025,295.619182
REGION1,ESCS,2026,296.187735
REGION1,ESCS,2027,296.756288
REGION1,ESCS,2028,297.324841
REGION1,ESCS,2029,297.893395
REGION1,ESCS,2030,298.461948
REGION1,ESCS,2031,299.030501
REGION1,ESCS,2032,299.599054
REGION1,ESCS,2033,300.167607
REGION1,ESCS,2034,300.73616
REGION1,ESCS,2035,301.304714
REGION1,ESCS,2036,301.873267
REGION1,ESCS,2037,302.44182
REGION1,ESCS,2038,303.010373
REGION1,ESCS,2039,303.578926
REGION1,ESCS,2040,304.147479
REGION1,ESCS,2041,304.716033
REGION1,ESCS,2042,305.284586
REGION1,ESCS,2043,305.853139
REGION1,ESCS,2044,306.421692
REGION1,ESCS,2045,306.990245
REGION1,ESCS,2046,307.558798
REGION1,ESCS,2047,308.127352
REGION1,ESCS,2048,308.695905
REGION1,ESCS,2049,309.264458
REGION1,ESCS,2050,309.833011
REGION1,ESCS,2051,310.401564
REGION1,ESCS,2052,310.970118
REGION1,ESCS,2053,311.538671
REGION1,ESCS,2054,312.107224
REGION1,ESCS,2055,312.675777
REGION1,ESCS,2056,313.24433
REGION1,ESCS,2057,313.812883
REGION1,ESCS,2058,314.381437
REGION1,ESCS,2059,314.94999
REGION1,ESCS,2060,315.518543
REGION1,FRHW,2015,137.4118028
REGION1,FRHW,2016,139.7319381
REGION1,FRHW,2017,142.0520733
REGION1,FRHW,2018,144.3722085
REGION1,FRHW,2019,146.6923437
REGION1,FRHW,2020,149.0124789
REGION1,FRHW,2021,150.5510898
REGION1,FRHW,2022,152.0897006
REGION1,FRHW,2023,153.6283115
REGION1,FRHW,2024,155.1669224
REGION1,FRHW,2025,156.7055332
REGION1,FRHW,2026,158.2441441
REGION1,FRHW,2027,159.7827549
REGION1,FRHW,2028,161.3213658
REGION1,FRHW,2029,162.8599767
REGION1,FRHW,2030,164.3985875
REGION1,FRHW,2031,165.9371984
REGION1,FRHW,2032,167.4758092
REGION1,FRHW,2033,169.0144201
REGION1,FRHW,2034,170.553031
REGION1,FRHW,2035,172.0916418
REGION1,FRHW,2036,173.6302527
REGION1,FRHW,2037,175.1688635
REGION1,FRHW,2038,176.7074744
REGION1,FRHW,2039,178.2460853
REGION1,FRHW,2040,179.7846961
REGION1,FRHW,2041,181.323307
REGION1,FRHW,2042,182.8619178
REGION1,FRHW,2043,184.4005287
REGION1,FRHW,2044,185.9391396
REGION1,FRHW,2045,187.4777504
REGION1,FRHW,2046,189.0163613
REGION1,FRHW,2047,190.5549721
REGION1,FRHW,2048,192.093583
REGION1,FRHW,2049,193.6321939
REGION1,FRHW,2050,195.1708047
REGION1,FRHW,2051,196.7094156
REGION1,FRHW,2052,198.2480264
REGION1,FRHW,2053,199.7866373
REGION1,FRHW,2054,201.3252482
REGION1,FRHW,2055,202.863859
REGION1,FRHW,2056,204.4024699
REGION1,FRHW,2057,205.9410807
REGION1,FRHW,2058,207.4796916
REGION1,FRHW,2059,209.0183024
REGION1,FRHW,2060,210.5569133
REGION1,FRHS,2015,1366.669734
REGION1,FRHS,2016,1360.489706
REGION1,FRHS,2017,1354.309678
REGION1,FRHS,2018,1348.129649
REGION1,FRHS,2019,1341.949621
REGION1,FRHS,2020,1335.769592
REGION1,FRHS,2021,1325.235744
REGION1,FRHS,2022,1314.701895
REGION1,FRHS,2023,1304.168046
REGION1,FRHS,2024,1293.634197
REGION1,FRHS,2025,1283.100348
REGION1,FRHS,2026,1272.5665
REGION1,FRHS,2027,1262.032651
REGION1,FRHS,2028,1251.498802
REGION1,FRHS,2029,1240.964953
REGION1,FRHS,2030,1230.431104
REGION1,FRHS,2031,1219.897256
REGION1,FRHS,2032,1209.363407
REGION1,FRHS,2033,1198.829558
REGION1,FRHS,2034,1188.295709
REGION1,FRHS,2035,1177.76186
REGION1,FRHS,2036,1167.228012
REGION1,FRHS,2037,1156.694163
REGION1,FRHS,2038,1146.160314
REGION1,FRHS,2039,1135.626465
REGION1,FRHS,2040,1125.092617
REGION1,FRHS,2041,1114.558768
REGION1,FRHS,2042,1104.024919
REGION1,FRHS,2043,1093.49107
REGION1,FRHS,2044,1082.957221
REGION1,FRHS,2045,1072.423373
REGION1,FRHS,2046,1061.889524
REGION1,FRHS,2047,1051.355675
REGION1,FRHS,2048,1040.821826
REGION1,FRHS,2049,1030.287977
REGION1,FRHS,2050,1019.754129
REGION1,FRHS,2051,1009.22028
REGION1,FRHS,2052,998.6864309
REGION1,FRHS,2053,988.1525821
REGION1,FRHS,2054,977.6187333
REGION1,FRHS,2055,967.0848845
REGION1,FRHS,2056,956.5510357
REGION1,FRHS,2057,946.0171869
REGION1,FRHS,2058,935.4833382
REGION1,FRHS,2059,924.9494894
REGION1,FRHS,2060,914.4156406
REGION1,FRHP,2015,460.0089662
REGION1,FRHP,2016,464.40549
REGION1,FRHP,2017,468.8020138
REGION1,FRHP,2018,473.1985377
REGION1,FRHP,2019,477.5950615
REGION1,FRHP,2020,481.9915853
REGION1,FRHP,2021,479.712312
REGION1,FRHP,2022,477.4330387
REGION1,FRHP,2023,475.1537654
REGION1,FRHP,2024,472.8744921
REGION1,FRHP,2025,470.5952188
REGION1,FRHP,2026,468.3159454
REGION1,FRHP,2027,466.0366721
REGION1,FRHP,2028,463.7573988
REGION1,FRHP,2029,461.4781255
REGION1,FRHP,2030,459.1988522
REGION1,FRHP,2031,456.9195789
REGION1,FRHP,2032,454.6403056
REGION1,FRHP,2033,452.3610323
REGION1,FRHP,2034,450.081759
REGION1,FRHP,2035,447.8024856
REGION1,FRHP,2036,445.5232123
REGION1,FRHP,2037,443.243939
REGION1,FRHP,2038,440.9646657
REGION1,FRHP,2039,438.6853924
REGION1,FRHP,2040,436.4061191
REGION1,FRHP,2041,434.1268458
REGION1,FRHP,2042,431.8475725
REGION1,FRHP,2043,429.5682992
REGION1,FRHP,2044,427.2890258
REGION1,FRHP,2045,425.0097525
REGION1,FRHP,2046,422.7304792
REGION1,FRHP,2047,420.4512059
REGION1,FRHP,2048,418.1719326
REGION1,FRHP,2049,415.8926593
REGION1,FRHP,2050,413.613386
REGION1,FRHP,2051,411.3341127
REGION1,FRHP,2052,409.0548394
REGION1,FRHP,2053,406.775566
REGION1,FRHP,2054,404.4962927
REGION1,FRHP,2055,402.2170194
REGION1,FRHP,2056,399.9377461
REGION1,FRHP,2057,397.6584728
REGION1,FRHP,2058,395.3791995
REGION1,FRHP,2059,393.0999262
REGION1,FRHP,2060,390.8206529
REGION1,FRCP,2015,237.464979
REGION1,FRCP,2016,239.8954981
REGION1,FRCP,2017,242.3260173
REGION1,FRCP,2018,244.7565364
REGION1,FRCP,2019,247.1870555
REGION1,FRCP,2020,249.6175747
REGION1,FRCP,2021,249.1994631
REGION1,FRCP,2022,248.7813515
REGION1,FRCP,2023,248.3632399
REGION1,FRCP,2024,247.9451284
REGION1,FRCP,2025,247.5270168
REGION1,FRCP,2026,247.1089052
REGION1,FRCP,2027,246.6907936
REGION1,FRCP,2028,246.2726821
REGION1,FRCP,2029,245.8545705
REGION1,FRCP,2030,245.4364589
REGION1,FRCP,2031,245.0183473
REGION1,FRCP,2032,244.6002358
REGION1,FRCP,2033,244.1821242
REGION1,FRCP,2034,243.7640126
REGION1,FRCP,2035,243.345901
REGION1,FRCP,2036,242.9277895
REGION1,FRCP,2037,242.5096779
REGION1,FRCP,2038,242.0915663
REGION1,FRCP,2039,241.6734547
REGION1,FRCP,2040,241.2553432
REGION1,FRCP,2041,240.8372316
REGION1,FRCP,2042,240.41912
REGION1,FRCP,2043,240.0010084
REGION1,FRCP,2044,239.5828969
REGION1,FRCP,2045,239.1647853
REGION1,FRCP,2046,238.7466737
REGION1,FRCP,2047,238.3285621
REGION1,FRCP,2048,237.9104506
REGION1,FRCP,2049,237.492339
REGION1,FRCP,2050,237.0742274
REGION1,FRCP,2051,236.6561158
REGION1,FRCP,2052,236.2380042
REGION1,FRCP,2053,235.8198927
REGION1,FRCP,2054,235.4017811
REGION1,FRCP,2055,234.9836695
REGION1,FRCP,2056,234.5655579
REGION1,FRCP,2057,234.1474464
REGION1,FRCP,2058,233.7293348
REGION1,FRCP,2059,233.3112232
REGION1,FRCP,2060,232.8931116
REGION1,FRCS,2015,173.3014781
REGION1,FRCS,2016,180.0734363
REGION1,FRCS,2017,186.8453946
REGION1,FRCS,2018,193.6173528
REGION1,FRCS,2019,200.389311
REGION1,FRCS,2020,207.1612692
REGION1,FRCS,2021,211.2494121
REGION1,FRCS,2022,215.337555
REGION1,FRCS,2023,219.4256979
REGION1,FRCS,2024,223.5138408
REGION1,FRCS,2025,227.6019837
REGION1,FRCS,2026,231.6901266
REGION1,FRCS,2027,235.7782695
REGION1,FRCS,2028,239.8664124
REGION1,FRCS,2029,243.9545553
REGION1,FRCS,2030,248.0426982
REGION1,FRCS,2031,252.1308411
REGION1,FRCS,2032,256.218984
REGION1,FRCS,2033,260.3071269
REGION1,FRCS,2034,264.3952698
REGION1,FRCS,2035,268.4834127
REGION1,FRCS,2036,272.5715556
REGION1,FRCS,2037,276.6596985
REGION1,FRCS,2038,280.7478414
REGION1,FRCS,2039,284.8359843
REGION1,FRCS,2040,288.9241272
REGION1,FRCS,2041,293.0122701
REGION1,FRCS,2042,297.100413
REGION1,FRCS,2043,301.1885559
REGION1,FRCS,2044,305.2766988
REGION1,FRCS,2045,309.3648417
REGION1,FRCS,2046,313.4529846
REGION1,FRCS,2047,317.5411275
REGION1,FRCS,2048,321.6292704
REGION1,FRCS,2049,325.7174133
REGION1,FRCS,2050,329.8055562
REGION1,FRCS,2051,333.8936991
REGION1,FRCS,2052,337.981842
REGION1,FRCS,2053,342.069985
REGION1,FRCS,2054,346.1581279
REGION1,FRCS,2055,350.2462708
REGION1,FRCS,2056,354.3344137
REGION1,FRCS,2057,358.4225566
REGION1,FRCS,2058,362.5106995
REGION1,FRCS,2059,366.5988424
REGION1,FRCS,2060,370.6869853
REGION1,GRHW,2015,18.13882387
REGION1,GRHW,2016,18.11052082
REGION1,GRHW,2017,18.08221778
REGION1,GRHW,2018,18.05391473
REGION1,GRHW,2019,18.02561168
REGION1,GRHW,2020,17.99730864
REGION1,GRHW,2021,17.87395517
REGION1,GRHW,2022,17.75060171
REGION1,GRHW,2023,17.62724825
REGION1,GRHW,2024,17.50389478
REGION1,GRHW,2025,17.38054132
REGION1,GRHW,2026,17.25718786
REGION1,GRHW,2027,17.13383439
REGION1,GRHW,2028,17.01048093
REGION1,GRHW,2029,16.88712747
REGION1,GRHW,2030,16.763774
REGION1,GRHW,2031,16.64042054
REGION1,GRHW,2032,16.51706708
REGION1,GRHW,2033,16.39371362
REGION1,GRHW,2034,16.27036015
REGION1,GRHW,2035,16.14700669
REGION1,GRHW,2036,16.02365323
REGION1,GRHW,2037,15.90029976
REGION1,GRHW,2038,15.7769463
REGION1,GRHW,2039,15.65359284
REGION1,GRHW,2040,15.53023937
REGION1,GRHW,2041,15.40688591
REGION1,GRHW,2042,15.28353245
REGION1,GRHW,2043,15.16017898
REGION1,GRHW,2044,15.03682552
REGION1,GRHW,2045,14.91347206
REGION1,GRHW,2046,14.79011859
REGION1,GRHW,2047,14.66676513
REGION1,GRHW,2048,14.54341167
REGION1,GRHW,2049,14.4200582
REGION1,GRHW,2050,14.29670474
REGION1,GRHW,2051,14.17335128
REGION1,GRHW,2052,14.04999781
REGION1,GRHW,2053,13.92664435
REGION1,GRHW,2054,13.80329089
REGION1,GRHW,2055,13.67993743
REGION1,GRHW,2056,13.55658396
REGION1,GRHW,2057,13.4332305
REGION1,GRHW,2058,13.30987704
REGION1,GRHW,2059,13.18652357
REGION1,GRHW,2060,13.06317011
REGION1,GRHS,2015,250.1063684
REGION1,GRHS,2016,240.8725517
REGION1,GRHS,2017,231.638735
REGION1,GRHS,2018,222.4049183
REGION1,GRHS,2019,213.1711016
REGION1,GRHS,2020,203.9372849
REGION1,GRHS,2021,194.4167763
REGION1,GRHS,2022,184.8962677
REGION1,GRHS,2023,175.375759
REGION1,GRHS,2024,165.8552504
REGION1,GRHS,2025,156.3347417
REGION1,GRHS,2026,146.8142331
REGION1,GRHS,2027,137.2937244
REGION1,GRHS,2028,127.7732158
REGION1,GRHS,2029,118.2527072
REGION1,GRHS,2030,108.7321985
REGION1,GRHS,2031,99.21168988
REGION1,GRHS,2032,89.69118124
REGION1,GRHS,2033,80.1706726
REGION1,GRHS,2034,70.65016396
REGION1,GRHS,2035,61.12965532
REGION1,GRHS,2036,51.60914668
REGION1,GRHS,2037,42.08863804
REGION1,GRHS,2038,32.5681294
REGION1,GRHS,2039,23.04762075
REGION1,GRHS,2040,13.52711211
REGION1,GRHS,2041,4.006603471
REGION1,GRHS,2042,4.006603471
REGION1,GRHS,2043,4.006603471
REGION1,GRHS,2044,4.006603471
REGION1,GRHS,2045,4.006603471
REGION1,GRHS,2046,4.006603471
REGION1,GRHS,2047,4.006603471
REGION1,GRHS,2048,4.006603471
REGION1,GRHS,2049,4.006603471
REGION1,GRHS,2050,4.006603471
REGION1,GRHS,2051,4.006603471
REGION1,GRHS,2052,4.006603471
REGION1,GRHS,2053,4.006603471
REGION1,GRHS,2054,4.006603471
REGION1,GRHS,2055,4.006603471
REGION1,GRHS,2056,4.006603471
REGION1,GRHS,2057,4.006603471
REGION1,GRHS,2058,4.006603471
REGION1,GRHS,2059,4.006603471
REGION1,GRHS,2060,4.006603471
REGION1,GRHP,2015,49.59409201
REGION1,GRHP,2016,49.07413343
REGION1,GRHP,2017,48.55417486
REGION1,GRHP,2018,48.03421628
REGION1,GRHP,2019,47.5142577
REGION1,GRHP,2020,46.99429912
REGION1,GRHP,2021,47.22994681
REGION1,GRHP,2022,47.46559451
REGION1,GRHP,2023,47.7012422
REGION1,GRHP,2024,47.93688989
REGION1,GRHP,2025,48.17253758
REGION1,GRHP,2026,48.40818527
REGION1,GRHP,2027,48.64383296
REGION1,GRHP,2028,48.87948065
REGION1,GRHP,2029,49.11512834
REGION1,GRHP,2030,49.35077603
REGION1,GRHP,2031,49.58642372
REGION1,GRHP,2032,49.82207141
REGION1,GRHP,2033,50.0577191
REGION1,GRHP,2034,50.29336679
REGION1,GRHP,2035,50.52901448
REGION1,GRHP,2036,50.76466217
REGION1,GRHP,2037,51.00030986
REGION1,GRHP,2038,51.23595755
REGION1,GRHP,2039,51.47160525
REGION1,GRHP,2040,51.70725294
REGION1,GRHP,2041,51.94290063
REGION1,GRHP,2042,52.17854832
REGION1,GRHP,2043,52.41419601
REGION1,GRHP,2044,52.6498437
REGION1,GRHP,2045,52.88549139
REGION1,GRHP,2046,53.12113908
REGION1,GRHP,2047,53.35678677
REGION1,GRHP,2048,53.59243446
REGION1,GRHP,2049,53.82808215
REGION1,GRHP,2050,54.06372984
REGION1,GRHP,2051,54.29937753
REGION1,GRHP,2052,54.53502522
REGION1,GRHP,2053,54.77067291
REGION1,GRHP,2054,55.0063206
REGION1,GRHP,2055,55.2419683
REGION1,GRHP,2056,55.47761599
REGION1,GRHP,2057,55.71326368
REGION1,GRHP,2058,55.94891137
REGION1,GRHP,2059,56.18455906
REGION1,GRHP,2060,56.42020675
REGION1,GRCP,2015,24.12482231
REGION1,GRCP,2016,22.81814882
REGION1,GRCP,2017,21.51147533
REGION1,GRCP,2018,20.20480184
REGION1,GRCP,2019,18.89812835
REGION1,GRCP,2020,17.59145485
REGION1,GRCP,2021,17.66609299
REGION1,GRCP,2022,17.74073112
REGION1,GRCP,2023,17.81536925
REGION1,GRCP,2024,17.89000738
REGION1,GRCP,2025,17.96464551
REGION1,GRCP,2026,18.03928364
REGION1,GRCP,2027,18.11392177
REGION1,GRCP,2028,18.1885599
REGION1,GRCP,2029,18.26319804
REGION1,GRCP,2030,18.33783617
REGION1,GRCP,2031,18.4124743
REGION1,GRCP,2032,18.48711243
REGION1,GRCP,2033,18.56175056
REGION1,GRCP,2034,18.63638869
REGION1,GRCP,2035,18.71102682
REGION1,GRCP,2036,18.78566495
REGION1,GRCP,2037,18.86030309
REGION1,GRCP,2038,18.93494122
REGION1,GRCP,2039,19.00957935
REGION1,GRCP,2040,19.08421748
REGION1,GRCP,2041,19.15885561
REGION1,GRCP,2042,19.23349374
REGION1,GRCP,2043,19.30813187
REGION1,GRCP,2044,19.38277
REGION1,GRCP,2045,19.45740814
REGION1,GRCP,2046,19.53204627
REGION1,GRCP,2047,19.6066844
REGION1,GRCP,2048,19.68132253
REGION1,GRCP,2049,19.75596066
REGION1,GRCP,2050,19.83059879
REGION1,GRCP,2051,19.90523692
REGION1,GRCP,2052,19.97987506
REGION1,GRCP,2053,20.05451319
REGION1,GRCP,2054,20.12915132
REGION1,GRCP,2055,20.20378945
REGION1,GRCP,2056,20.27842758
REGION1,GRCP,2057,20.35306571
REGION1,GRCP,2058,20.42770384
REGION1,GRCP,2059,20.50234197
REGION1,GRCP,2060,20.57698011
REGION1,GRCS,2015,64.28057703
REGION1,GRCS,2016,65.46736522
REGION1,GRCS,2017,66.65415342
REGION1,GRCS,2018,67.84094162
REGION1,GRCS,2019,69.02772982
REGION1,GRCS,2020,70.21451801
REGION1,GRCS,2021,71.3627006
REGION1,GRCS,2022,72.5108832
REGION1,GRCS,2023,73.65906579
REGION1,GRCS,2024,74.80724838
REGION1,GRCS,2025,75.95543097
REGION1,GRCS,2026,77.10361356
REGION1,GRCS,2027,78.25179615
REGION1,GRCS,2028,79.39997874
REGION1,GRCS,2029,80.54816133
REGION1,GRCS,2030,81.69634392
REGION1,GRCS,2031,82.84452651
REGION1,GRCS,2032,83.99270911
REGION1,GRCS,2033,85.1408917
REGION1,GRCS,2034,86.28907429
REGION1,GRCS,2035,87.43725688
REGION1,GRCS,2036,88.58543947
REGION1,GRCS,2037,89.73362206
REGION1,GRCS,2038,90.88180465
REGION1,GRCS,2039,92.02998724
REGION1,GRCS,2040,93.17816983
REGION1,GRCS,2041,94.32635243
REGION1,GRCS,2042,95.47453502
REGION1,GRCS,2043,96.62271761
REGION1,GRCS,2044,97.7709002
REGION1,GRCS,2045,98.91908279
REGION1,GRCS,2046,100.0672654
REGION1,GRCS,2047,101.215448
REGION1,GRCS,2048,102.3636306
REGION1,GRCS,2049,103.5118132
REGION1,GRCS,2050,104.6599957
REGION1,GRCS,2051,105.8081783
REGION1,GRCS,2052,106.9563609
REGION1,GRCS,2053,108.1045435
REGION1,GRCS,2054,109.2527261
REGION1,GRCS,2055,110.4009087
REGION1,GRCS,2056,111.5490913
REGION1,GRCS,2057,112.6972739
REGION1,GRCS,2058,113.8454565
REGION1,GRCS,2059,114.9936391
REGION1,GRCS,2060,116.1418217
REGION1,HRHW,2015,6.06634493
REGION1,HRHW,2016,6.0697245
REGION1,HRHW,2017,6.07310407
REGION1,HRHW,2018,6.07648364
REGION1,HRHW,2019,6.079863211
REGION1,HRHW,2020,6.083242781
REGION1,HRHW,2021,6.076723512
REGION1,HRHW,2022,6.070204244
REGION1,HRHW,2023,6.063684976
REGION1,HRHW,2024,6.057165707
REGION1,HRHW,2025,6.050646439
REGION1,HRHW,2026,6.044127171
REGION1,HRHW,2027,6.037607902
REGION1,HRHW,2028,6.031088634
REGION1,HRHW,2029,6.024569366
REGION1,HRHW,2030,6.018050097
REGION1,HRHW,2031,6.011530829
REGION1,HRHW,2032,6.005011561
REGION1,HRHW,2033,5.998492292
REGION1,HRHW,2034,5.991973024
REGION1,HRHW,2035,5.985453756
REGION1,HRHW,2036,5.978934487
REGION1,HRHW,2037,5.972415219
REGION1,HRHW,2038,5.96589595
REGION1,HRHW,2039,5.959376682
REGION1,HRHW,2040,5.952857414
REGION1,HRHW,2041,5.946338145
REGION1,HRHW,2042,5.939818877
REGION1,HRHW,2043,5.933299609
REGION1,HRHW,2044,5.92678034
REGION1,HRHW,2045,5.920261072
REGION1,HRHW,2046,5.913741804
REGION1,HRHW,2047,5.907222535
REGION1,HRHW,2048,5.900703267
REGION1,HRHW,2049,5.894183999
REGION1,HRHW,2050,5.88766473
REGION1,HRHW,2051,5.881145462
REGION1,HRHW,2052,5.874626194
REGION1,HRHW,2053,5.868106925
REGION1,HRHW,2054,5.861587657
REGION1,HRHW,2055,5.855068388
REGION1,HRHW,2056,5.84854912
REGION1,HRHW,2057,5.842029852
REGION1,HRHW,2058,5.835510583
REGION1,HRHW,2059,5.828991315
REGION1,HRHW,2060,5.822472047
REGION1,HRHS,2015,42.8315519
REGION1,HRHS,2016,42.73683027
REGION1,HRHS,2017,42.64210864
REGION1,HRHS,2018,42.54738701
REGION1,HRHS,2019,42.45266539
REGION1,HRHS,2020,42.35794376
REGION1,HRHS,2021,42.36362052
REGION1,HRHS,2022,42.36929728
REGION1,HRHS,2023,42.37497404
REGION1,HRHS,2024,42.3806508
REGION1,HRHS,2025,42.38632756
REGION1,HRHS,2026,42.39200432
REGION1,HRHS,2027,42.39768108
REGION1,HRHS,2028,42.40335784
REGION1,HRHS,2029,42.4090346
REGION1,HRHS,2030,42.41471136
REGION1,HRHS,2031,42.42038812
REGION1,HRHS,2032,42.42606488
REGION1,HRHS,2033,42.43174164
REGION1,HRHS,2034,42.43741841
REGION1,HRHS,2035,42.44309517
REGION1,HRHS,2036,42.44877193
REGION1,HRHS,2037,42.45444869
REGION1,HRHS,2038,42.46012545
REGION1,HRHS,2039,42.46580221
REGION1,HRHS,2040,42.47147897
REGION1,HRHS,2041,42.47715573
REGION1,HRHS,2042,42.48283249
REGION1,HRHS,2043,42.48850925
REGION1,HRHS,2044,42.49418601
REGION1,HRHS,2045,42.49986277
REGION1,HRHS,2046,42.50553953
REGION1,HRHS,2047,42.51121629
REGION1,HRHS,2048,42.51689305
REGION1,HRHS,2049,42.52256981
REGION1,HRHS,2050,42.52824657
REGION1,HRHS,2051,42.53392334
REGION1,HRHS,2052,42.5396001
REGION1,HRHS,2053,42.54527686
REGION1,HRHS,2054,42.55095362
REGION1,HRHS,2055,42.55663038
REGION1,HRHS,2056,42.56230714
REGION1,HRHS,2057,42.5679839
REGION1,HRHS,2058,42.57366066
REGION1,HRHS,2059,42.57933742
REGION1,HRHS,2060,42.58501418
REGION1,HRHP,2015,22.99613019
REGION1,HRHP,2016,23.27532447
REGION1,HRHP,2017,23.55451874
REGION1,HRHP,2018,23.83371302
REGION1,HRHP,2019,24.1129073
REGION1,HRHP,2020,24.39210158
REGION1,HRHP,2021,24.64492375
REGION1,HRHP,2022,24.89774592
REGION1,HRHP,2023,25.15056809
REGION1,HRHP,2024,25.40339026
REGION1,HRHP,2025,25.65621244
REGION1,HRHP,2026,25.90903461
REGION1,HRHP,2027,26.16185678
REGION1,HRHP,2028,26.41467895
REGION1,HRHP,2029,26.66750112
REGION1,HRHP,2030,26.92032329
REGION1,HRHP,2031,27.17314546
REGION1,HRHP,2032,27.42596764
REGION1,HRHP,2033,27.67878981
REGION1,HRHP,2034,27.93161198
REGION1,HRHP,2035,28.18443415
REGION1,HRHP,2036,28.43725632
REGION1,HRHP,2037,28.69007849
REGION1,HRHP,2038,28.94290067
REGION1,HRHP,2039,29.19572284
REGION1,HRHP,2040,29.44854501
REGION1,HRHP,2041,29.70136718
REGION1,HRHP,2042,29.95418935
